gen,best,mean,std,spread,clear_rate,best_time,best_damage,best_acc,mean_acc,mean_peek_flips,mean_peek_hold,mean_cover_time,mean_aim_x_std,mean_aim_y_std,mean_aim_span_x,mean_aim_span_y,mean_aim_dx,mean_hit_delta,mean_shot_left_frac,mean_shot_mid_frac,mean_shot_right_frac,sigma_used
27,111.810199882422,-6.84436973701491,64.8357752593335,277.701260662966,0,2044,0,0.0476190476190476,0.0311580742830743,11.2666666666667,13,16.8333333333333,0.179169069810495,0.184847443718015,0.669893900441322,0.667848486380409,0.105324680907324,121.383990077268,0.441990685740686,0.307727098216229,0.250282216043086,0.1
28,1451.39024950166,45.7492541704677,270.244867971668,1605.84916580985,0.0333333333333333,-122,0,0.142857142857143,0.0391321487662951,11.8333333333333,13.4,18.4,0.226510911734948,0.186493190064426,0.811529555395593,0.704454702575046,0.12527233026143,123.782394116696,0.395133788639886,0.308085750687819,0.296780460672295,0.1
29,161.850657676106,14.3617544994925,96.7833722005924,439.680738976919,0,2046,1,0.1,0.0403740309527786,12.0333333333333,13.4,21.9333333333333,0.212600193510181,0.187694972728769,0.753829141148438,0.720414609854652,0.105749293219387,121.162748421232,0.434610628794071,0.332670406612326,0.232718964593604,0.1
30,1754.74356810027,94.3308408771306,318.280748796524,1837.8128152221,0.0333333333333333,-334,0,0.166666666666667,0.0570129828971292,10.5333333333333,11.6,15.8333333333333,0.216224127244105,0.204094763318465,0.792594800968397,0.75756018938231,0.118059771515053,114.59774227217,0.434529449255059,0.371082853309789,0.194387697435152,0.1
31,146.34379776602,23.2088295111922,71.0270733053442,270.508283717528,0,2044,0,0.0714285714285714,0.038338491067324,11.7,13.3333333333333,17.6,0.233658301208201,0.204302045884864,0.820786053683077,0.750409281471191,0.127006007239703,121.422409265509,0.540586433219919,0.309390245477202,0.150023321302879,0.1
32,2561.15555555556,91.3422991701534,464.504152775564,2696.49021720649,0.0333333333333333,-914,0,0.5,0.0591435306711302,11.4,12.2,17.1333333333333,0.212864153683464,0.200853962676591,0.76917982069614,0.749153715702788,0.108507223383341,125.526374841065,0.395267777954612,0.340935073657279,0.263797148388109,0.1
33,184.906974528184,30.2856168871591,75.7829086546954,349.976275194773,0,1230,3,0.166666666666667,0.0516116962628655,10.7333333333333,11.9333333333333,18.7666666666667,0.2135682403138,0.178246389102593,0.780595205351302,0.665092431188052,0.105165128794984,111.711186585771,0.418624788842738,0.306117808682273,0.275257402474989,0.1
34,1386.04083008177,45.5058687473258,264.165665602499,1588.87091138258,0.0333333333333333,-208,1,0.166666666666667,0.0396801693143156,11.1,12.2,16.8666666666667,0.22694813124056,0.189364365260385,0.801524075180109,0.695986417134892,0.109254121827517,133.747198838333,0.325535166749377,0.298458952729897,0.376005880520727,0.1
35,2051.40981240981,151.000415959463,480.155003394561,2210.30325710373,0.0666666666666667,-688,0,0.272727272727273,0.0524295475084571,10.6666666666667,12.0666666666667,16.4,0.224639082547326,0.208462270017919,0.793087305754295,0.775584234519253,0.119762649956333,115.788554198322,0.433436939393991,0.349249732925112,0.217313327680897,0.1
36,1507.53323348699,69.7490347777361,282.173201917971,1698.36331478781,0.0333333333333333,-102,0,0.136363636363636,0.0491323361172022,11.5333333333333,13,17.3,0.242223834852868,0.200485062901443,0.837703927599712,0.762823063937744,0.111366062353622,124.521748251463,0.289443497795525,0.29322254553935,0.417333956665125,0.1
